mA,V,time
449.6,4.816,1585347781.7068882
450.3,4.816,1585347781.7737901
450.1,4.816,1585347781.841067
449.6,4.816,1585347781.90719
449.5,4.816,1585347781.975119
449.40000000000003,4.816,1585347782.041276
449.40000000000003,4.816,1585347782.1086373
451.20000000000005,4.816,1585347782.1752229
449.40000000000003,4.816,1585347782.2431736
449.6,4.816,1585347782.310389
449.70000000000005,4.816,1585347782.3765445
449.40000000000003,4.816,1585347782.4437134
450.0,4.816,1585347782.510632
449.8,4.816,1585347782.5780096
449.3,4.816,1585347782.6453123
449.6,4.816,1585347782.7121108
449.5,4.816,1585347782.7795417
450.0,4.816,1585347782.8457146
450.1,4.816,1585347782.9129438
449.6,4.816,1585347782.9808464
449.3,4.816,1585347783.0470927
449.8,4.816,1585347783.1142938
449.6,4.816,1585347783.181689
450.1,4.816,1585347783.248598
449.70000000000005,4.816,1585347783.3158855
449.6,4.816,1585347783.38309
449.5,4.816,1585347783.449793
449.5,4.816,1585347783.5170636
449.40000000000003,4.816,1585347783.5831404
449.5,4.816,1585347783.6503148
487.70000000000005,4.816,1585347783.7183144
487.8,4.816,1585347783.7845538
449.8,4.816,1585347783.8517172
450.0,4.816,1585347783.9189875
449.6,4.816,1585347783.985844
449.5,4.816,1585347784.0530849
449.6,4.816,1585347784.120328
449.3,4.816,1585347784.1871595
449.6,4.816,1585347784.2544754
449.70000000000005,4.816,1585347784.3217113
449.8,4.816,1585347784.387913
449.6,4.816,1585347784.455828
449.6,4.816,1585347784.521968
449.20000000000005,4.816,1585347784.5892096
449.70000000000005,4.816,1585347784.6565125
449.40000000000003,4.816,1585347784.7232614
449.3,4.816,1585347784.7904549
449.6,4.816,1585347784.8576818
450.5,4.816,1585347784.924426
449.6,4.816,1585347784.991691
451.90000000000003,4.816,1585347785.0591438
449.6,4.816,1585347785.125296
449.40000000000003,4.816,1585347785.1922002
449.40000000000003,4.816,1585347785.259517
449.5,4.816,1585347785.3268611
449.8,4.816,1585347785.3941488
449.70000000000005,4.816,1585347785.4608934
449.40000000000003,4.816,1585347785.528101
449.5,4.816,1585347785.5954103
449.3,4.816,1585347785.662107
449.40000000000003,4.816,1585347785.729436
449.5,4.816,1585347785.7956433
449.70000000000005,4.816,1585347785.8628707
449.90000000000003,4.816,1585347785.9307964
449.6,4.816,1585347785.996974
449.6,4.816,1585347786.0641994
449.20000000000005,4.816,1585347786.1314664
449.5,4.816,1585347786.1984518
449.6,4.816,1585347786.2658432
449.40000000000003,4.816,1585347786.333067
449.40000000000003,4.816,1585347786.3998904
469.70000000000005,4.816,1585347786.4660978
505.5,4.816,1585347786.5333483
449.40000000000003,4.816,1585347786.6005726
449.40000000000003,4.816,1585347786.667516
449.5,4.816,1585347786.7349424
449.8,4.816,1585347786.802233
449.6,4.816,1585347786.8684354
450.1,4.816,1585347786.935355
449.90000000000003,4.816,1585347787.002618
449.5,4.816,1585347787.0699127
449.3,4.816,1585347787.1366343
449.40000000000003,4.816,1585347787.2038672
449.40000000000003,4.816,1585347787.2713742
449.3,4.816,1585347787.3377142
449.8,4.816,1585347787.4057324
449.70000000000005,4.816,1585347787.471979
449.70000000000005,4.816,1585347787.5396197
449.40000000000003,4.816,1585347787.6058521
449.3,4.816,1585347787.6738012
449.40000000000003,4.816,1585347787.7399135
449.8,4.816,1585347787.807296
449.5,4.816,1585347787.8740911
450.0,4.816,1585347787.9429684
449.6,4.816,1585347788.007913
449.3,4.816,1585347788.0742085
449.40000000000003,4.816,1585347788.1425285
450.1,4.816,1585347788.2097476
449.5,4.816,1585347788.2769349
450.3,4.816,1585347788.3438656
449.70000000000005,4.816,1585347788.4112518
449.40000000000003,4.816,1585347788.4774501
449.70000000000005,4.816,1585347788.5446033
450.1,4.816,1585347788.6127656
450.5,4.816,1585347788.6788702
449.5,4.816,1585347788.7461529
449.5,4.816,1585347788.8140347
449.6,4.816,1585347788.8800433
449.90000000000003,4.816,1585347788.9500294
451.70000000000005,4.816,1585347789.0146992
449.5,4.816,1585347789.0810874
449.90000000000003,4.816,1585347789.1462677
452.0,4.816,1585347789.2136326
511.40000000000003,4.816,1585347789.280135
462.5,4.816,1585347789.3474364
449.40000000000003,4.816,1585347789.4148116
449.70000000000005,4.816,1585347789.4817255
449.5,4.816,1585347789.5484664
449.8,4.816,1585347789.6153495
449.90000000000003,4.816,1585347789.6824355
449.8,4.816,1585347789.749924
449.20000000000005,4.816,1585347789.816895
449.6,4.816,1585347789.8839881
450.20000000000005,4.816,1585347789.9508395
449.6,4.816,1585347790.018028
449.6,4.816,1585347790.0848708
449.6,4.816,1585347790.151982
449.6,4.816,1585347790.2189114
449.90000000000003,4.816,1585347790.28576
449.5,4.816,1585347790.3529215
449.6,4.816,1585347790.4198053
449.70000000000005,4.816,1585347790.4868824
449.6,4.816,1585347790.5562742
449.40000000000003,4.816,1585347790.6228695
449.6,4.816,1585347790.690169
449.5,4.816,1585347790.7574503
449.40000000000003,4.816,1585347790.8242383
449.40000000000003,4.816,1585347790.8913085
450.1,4.816,1585347790.9585252
449.70000000000005,4.816,1585347791.0253072
449.40000000000003,4.816,1585347791.0923576
449.40000000000003,4.816,1585347791.159581
449.40000000000003,4.816,1585347791.2267923
449.6,4.816,1585347791.2933922
449.3,4.816,1585347791.3605466
449.90000000000003,4.816,1585347791.4280024
449.40000000000003,4.816,1585347791.4948366
449.3,4.816,1585347791.5614774
449.40000000000003,4.816,1585347791.628702
449.90000000000003,4.816,1585347791.6958709
449.3,4.816,1585347791.7636695
449.40000000000003,4.816,1585347791.8296916
449.3,4.816,1585347791.8967993
450.3,4.816,1585347791.9639127
496.90000000000003,4.816,1585347792.0316849
480.1,4.816,1585347792.098878
449.70000000000005,4.816,1585347792.1649323
449.3,4.816,1585347792.231998
449.40000000000003,4.816,1585347792.299879
449.20000000000005,4.816,1585347792.365946
449.70000000000005,4.816,1585347792.433102
449.3,4.816,1585347792.5010056
449.20000000000005,4.816,1585347792.5670905
449.3,4.816,1585347792.634267
449.40000000000003,4.816,1585347792.702734
449.40000000000003,4.816,1585347792.7687244
449.5,4.816,1585347792.8337004
449.40000000000003,4.816,1585347792.901162
449.90000000000003,4.816,1585347792.9680674
449.6,4.816,1585347793.035093
449.5,4.816,1585347793.101726
449.20000000000005,4.816,1585347793.1711075
449.40000000000003,4.816,1585347793.2364986
449.3,4.816,1585347793.3036015
449.3,4.816,1585347793.3706262
449.3,4.816,1585347793.4371514
449.3,4.816,1585347793.5045629
449.3,4.816,1585347793.571116
449.20000000000005,4.816,1585347793.638254
449.1,4.816,1585347793.7066152
449.6,4.816,1585347793.7722886
449.5,4.816,1585347793.839438
449.20000000000005,4.816,1585347793.9067748
449.90000000000003,4.816,1585347793.9739492
449.5,4.816,1585347794.0407531
449.1,4.816,1585347794.1081073
449.40000000000003,4.816,1585347794.1746614
449.5,4.816,1585347794.2417696
449.20000000000005,4.816,1585347794.3086758
449.40000000000003,4.816,1585347794.3755622
449.20000000000005,4.816,1585347794.4427125
449.40000000000003,4.816,1585347794.5098162
449.20000000000005,4.816,1585347794.5769281
449.20000000000005,4.816,1585347794.6440089
449.20000000000005,4.816,1585347794.7108169
477.90000000000003,4.816,1585347794.7780478
497.8,4.816,1585347794.8449845
449.40000000000003,4.816,1585347794.9120476
449.90000000000003,4.816,1585347794.9808807
449.70000000000005,4.816,1585347795.048257
449.3,4.816,1585347795.1154134
449.3,4.816,1585347795.1828687
449.5,4.816,1585347795.2496557
449.40000000000003,4.816,1585347795.3168561
449.3,4.816,1585347795.3838804
449.20000000000005,4.816,1585347795.4517405
449.3,4.816,1585347795.517853
449.3,4.816,1585347795.585033
449.20000000000005,4.816,1585347795.652218
449.8,4.816,1585347795.7190819
450.0,4.816,1585347795.7863324
459.40000000000003,4.816,1585347795.8523748
458.40000000000003,4.816,1585347795.9195647
459.90000000000003,4.816,1585347795.987416
450.0,4.816,1585347796.0534124
450.1,4.816,1585347796.1205404
451.70000000000005,4.816,1585347796.187776
450.40000000000003,4.816,1585347796.2546017
450.20000000000005,4.816,1585347796.321734
450.1,4.816,1585347796.3890922
449.5,4.816,1585347796.4562335
472.0,4.816,1585347796.5233538
535.7,4.816,1585347796.5907698
458.3,4.816,1585347796.6568933
450.70000000000005,4.816,1585347796.7245855
459.3,4.816,1585347796.7917252
449.70000000000005,4.816,1585347796.8590374
449.6,4.816,1585347796.9251761
449.8,4.816,1585347796.9920635
450.1,4.816,1585347797.0593183
449.5,4.816,1585347797.1266036
449.20000000000005,4.816,1585347797.1933656
449.40000000000003,4.816,1585347797.2609038
450.0,4.816,1585347797.328057
449.40000000000003,4.816,1585347797.3943458
449.40000000000003,4.816,1585347797.461441
460.40000000000003,4.816,1585347797.5286498
510.8,4.816,1585347797.5963526
453.90000000000003,4.816,1585347797.6625159
450.0,4.816,1585347797.7304165
450.0,4.816,1585347797.7967358
450.40000000000003,4.816,1585347797.8640609
449.8,4.816,1585347797.930804
449.90000000000003,4.816,1585347797.998061
450.1,4.816,1585347798.0656376
449.20000000000005,4.816,1585347798.1326997
449.40000000000003,4.816,1585347798.199718
449.3,4.816,1585347798.2662039
449.3,4.816,1585347798.3333478
449.5,4.816,1585347798.4005263
449.3,4.816,1585347798.467444
449.3,4.816,1585347798.5345287
449.40000000000003,4.816,1585347798.6016877
449.3,4.816,1585347798.6685405
449.6,4.816,1585347798.735958
450.0,4.816,1585347798.8033159
449.5,4.816,1585347798.8694224
449.3,4.816,1585347798.93631
449.70000000000005,4.816,1585347799.0036507
451.5,4.816,1585347799.0710123
449.40000000000003,4.816,1585347799.1383302
449.40000000000003,4.816,1585347799.205193
449.5,4.816,1585347799.2723682
449.1,4.816,1585347799.3394592
449.40000000000003,4.816,1585347799.4062915
449.70000000000005,4.816,1585347799.4735305
449.40000000000003,4.816,1585347799.5406303
449.90000000000003,4.816,1585347799.6067755
450.1,4.816,1585347799.674714
449.3,4.816,1585347799.7419589
449.5,4.816,1585347799.8080287
449.40000000000003,4.816,1585347799.8753476
449.40000000000003,4.816,1585347799.9420245
451.8,4.816,1585347800.0098517
449.70000000000005,4.816,1585347800.0761657
449.70000000000005,4.816,1585347800.1440663
449.40000000000003,4.816,1585347800.210249
449.40000000000003,4.816,1585347800.2775214
504.90000000000003,4.816,1585347800.3447964
472.0,4.816,1585347800.4115155
449.70000000000005,4.816,1585347800.4788365
449.6,4.816,1585347800.5462966
449.40000000000003,4.816,1585347800.6134467
449.5,4.816,1585347800.6801503
449.40000000000003,4.816,1585347800.7475662
449.5,4.816,1585347800.8137314
449.6,4.816,1585347800.8805776
449.40000000000003,4.816,1585347800.947978
449.5,4.816,1585347801.015142
449.90000000000003,4.816,1585347801.0822957
449.40000000000003,4.816,1585347801.1490965
449.40000000000003,4.816,1585347801.2165718
449.40000000000003,4.816,1585347801.2838173
449.5,4.816,1585347801.351174
449.40000000000003,4.816,1585347801.416033
449.3,4.816,1585347801.4846995
449.90000000000003,4.816,1585347801.5518436
449.40000000000003,4.816,1585347801.6185918
449.20000000000005,4.816,1585347801.684663
449.40000000000003,4.816,1585347801.751872
449.40000000000003,4.816,1585347801.8179445
449.40000000000003,4.816,1585347801.8846931
449.40000000000003,4.816,1585347801.9517624
449.3,4.816,1585347802.0187166
450.3,4.816,1585347802.0859733
449.40000000000003,4.816,1585347802.1528614
449.20000000000005,4.816,1585347802.2201483
449.6,4.816,1585347802.2874856
449.5,4.816,1585347802.3543825
449.20000000000005,4.816,1585347802.4209623
449.20000000000005,4.816,1585347802.488803
449.6,4.816,1585347802.5555947
449.1,4.816,1585347802.6226888
449.40000000000003,4.816,1585347802.6894503
449.40000000000003,4.816,1585347802.7571976
449.3,4.816,1585347802.8238933
449.40000000000003,4.816,1585347802.8905656
449.70000000000005,4.816,1585347802.9576852
449.70000000000005,4.816,1585347803.0246716
487.1,4.816,1585347803.0919695
489.90000000000003,4.816,1585347803.1589935
449.3,4.816,1585347803.225847
449.3,4.816,1585347803.293337
449.40000000000003,4.816,1585347803.3605108
449.20000000000005,4.816,1585347803.4279974
449.3,4.816,1585347803.4982202
449.5,4.816,1585347803.561714
449.8,4.816,1585347803.6281972
450.0,4.816,1585347803.6957657
449.90000000000003,4.816,1585347803.762402
449.6,4.816,1585347803.8290706
449.40000000000003,4.816,1585347803.896015
449.3,4.816,1585347803.9629338
450.20000000000005,4.816,1585347804.0303702
450.20000000000005,4.816,1585347804.0972662
449.90000000000003,4.816,1585347804.1642804
449.8,4.816,1585347804.2321877
449.6,4.816,1585347804.2989337
450.0,4.816,1585347804.3663468
449.40000000000003,4.816,1585347804.4330208
449.3,4.816,1585347804.4995022
449.3,4.816,1585347804.5664945
449.5,4.816,1585347804.634063
449.3,4.816,1585347804.7006688
449.3,4.816,1585347804.7681613
449.3,4.816,1585347804.8358552
449.5,4.816,1585347804.9018269
449.1,4.816,1585347804.9688659
449.20000000000005,4.816,1585347805.0360248
450.5,4.816,1585347805.1034791
449.5,4.816,1585347805.1705232
450.1,4.816,1585347805.2372103
449.5,4.816,1585347805.3057218
450.1,4.816,1585347805.3711305
449.3,4.816,1585347805.438076
449.40000000000003,4.816,1585347805.5054338
449.6,4.816,1585347805.57231
449.5,4.816,1585347805.639823
449.70000000000005,4.816,1585347805.70663
449.70000000000005,4.816,1585347805.773442
468.5,4.816,1585347805.8408499
507.1,4.816,1585347805.9078426
449.5,4.816,1585347805.9744034
449.5,4.816,1585347806.0419374
450.0,4.816,1585347806.1090956
449.6,4.816,1585347806.1759531
449.5,4.816,1585347806.242605
449.20000000000005,4.816,1585347806.3096168
449.5,4.816,1585347806.3766196
449.40000000000003,4.816,1585347806.4441867
449.6,4.816,1585347806.5110962
449.5,4.816,1585347806.5787761
449.6,4.816,1585347806.6453016
449.6,4.816,1585347806.7150981
449.70000000000005,4.816,1585347806.779207
458.40000000000003,4.816,1585347806.8466632
449.70000000000005,4.816,1585347806.9137704
449.70000000000005,4.816,1585347806.9809327
481.40000000000003,4.816,1585347807.0483775
491.5,4.816,1585347807.1151135
451.20000000000005,4.816,1585347807.1818213
449.5,4.816,1585347807.2481363
450.0,4.816,1585347807.3152277
449.6,4.816,1585347807.382484
449.40000000000003,4.816,1585347807.4496112
449.5,4.816,1585347807.5164378
449.40000000000003,4.816,1585347807.58348
449.5,4.816,1585347807.6511154
450.70000000000005,4.816,1585347807.7176945
449.8,4.816,1585347807.7855113
449.70000000000005,4.816,1585347807.8516865
449.90000000000003,4.816,1585347807.91889
452.70000000000005,4.816,1585347807.9855547
457.0,4.816,1585347808.0541322
450.90000000000003,4.816,1585347808.123017
453.3,4.816,1585347808.1894093
450.90000000000003,4.816,1585347808.2564633
451.20000000000005,4.816,1585347808.3236027
450.8,4.816,1585347808.390596
450.8,4.816,1585347808.4571943
451.6,4.816,1585347808.5231087
452.90000000000003,4.816,1585347808.5905645
511.3,4.816,1585347808.6585708
464.20000000000005,4.816,1585347808.725465
453.20000000000005,4.816,1585347808.792468
453.90000000000003,4.816,1585347808.859475
452.1,4.816,1585347808.9267542
450.3,4.816,1585347808.9931633
451.8,4.816,1585347809.0602314
492.0,4.816,1585347809.1296906
482.20000000000005,4.816,1585347809.1952093
461.6,4.816,1585347809.2610624
450.20000000000005,4.816,1585347809.3268251
450.90000000000003,4.816,1585347809.393802
449.5,4.816,1585347809.461044
449.70000000000005,4.816,1585347809.5277436
449.6,4.816,1585347809.5946941
449.70000000000005,4.816,1585347809.6616373
449.70000000000005,4.816,1585347809.728874
449.40000000000003,4.816,1585347809.7960558
453.8,4.816,1585347809.8628306
450.40000000000003,4.816,1585347809.9433253
470.0,4.816,1585347809.9985623
510.5,4.816,1585347810.0643387
454.20000000000005,4.816,1585347810.1316628
487.40000000000003,4.816,1585347810.1988478
478.1,4.816,1585347810.2654233
450.70000000000005,4.816,1585347810.332326
450.20000000000005,4.816,1585347810.399874
450.0,4.816,1585347810.4700217
449.70000000000005,4.816,1585347810.5335011
449.6,4.816,1585347810.6006222
449.8,4.816,1585347810.667307
449.70000000000005,4.816,1585347810.7355406
449.1,4.816,1585347810.8028178
449.40000000000003,4.816,1585347810.8693545
451.0,4.816,1585347810.935943
449.6,4.816,1585347811.0028646
449.5,4.816,1585347811.06962
453.1,4.816,1585347811.1371574
452.8,4.816,1585347811.2040708
449.5,4.816,1585347811.2706325
450.1,4.816,1585347811.337881
497.40000000000003,4.816,1585347811.4069922
483.8,4.816,1585347811.4723003
449.5,4.816,1585347811.5412455
451.70000000000005,4.816,1585347811.607966
451.3,4.816,1585347811.6748056
449.8,4.816,1585347811.7417657
450.1,4.816,1585347811.809705
450.5,4.816,1585347811.8753366
450.20000000000005,4.816,1585347811.9414992
461.90000000000003,4.816,1585347812.008878
515.4,4.816,1585347812.075579
465.90000000000003,4.816,1585347812.142331
468.40000000000003,4.816,1585347812.2094786
478.20000000000005,4.816,1585347812.2771926
449.20000000000005,4.816,1585347812.3437233
449.40000000000003,4.816,1585347812.4108815
449.6,4.816,1585347812.477831
449.5,4.816,1585347812.5447662
449.40000000000003,4.816,1585347812.6117702
449.5,4.816,1585347812.6812084
449.6,4.816,1585347812.7484167
449.8,4.816,1585347812.815706
449.40000000000003,4.816,1585347812.885764
459.1,4.816,1585347812.9474742
456.20000000000005,4.816,1585347813.014734
449.90000000000003,4.816,1585347813.0815568
449.70000000000005,4.816,1585347813.1483324
499.1,4.816,1585347813.2156768
479.6,4.816,1585347813.28268
450.0,4.816,1585347813.3493843
449.6,4.816,1585347813.4162476
449.8,4.816,1585347813.483615
450.0,4.816,1585347813.5506973
449.3,4.816,1585347813.6172755
449.20000000000005,4.816,1585347813.6845784
449.3,4.816,1585347813.7517316
449.20000000000005,4.816,1585347813.81867
449.1,4.816,1585347813.8853276
449.40000000000003,4.816,1585347813.9526005
449.6,4.816,1585347814.0199075
449.1,4.816,1585347814.0868337
476.8,4.816,1585347814.1546338
499.6,4.816,1585347814.2208471
449.40000000000003,4.816,1585347814.287936
449.3,4.816,1585347814.3578494
449.20000000000005,4.816,1585347814.4245105
449.3,4.816,1585347814.4893382
449.5,4.816,1585347814.564339
449.1,4.816,1585347814.6233625
449.3,4.816,1585347814.6901622
449.20000000000005,4.816,1585347814.7571037
449.6,4.816,1585347814.8243134
449.20000000000005,4.816,1585347814.8911335
449.6,4.816,1585347814.9585035
449.1,4.816,1585347815.025547
449.8,4.816,1585347815.0922573
449.40000000000003,4.816,1585347815.1592722
449.8,4.816,1585347815.226518
449.20000000000005,4.816,1585347815.2939749
449.20000000000005,4.816,1585347815.360456
449.1,4.816,1585347815.4277947
449.20000000000005,4.816,1585347815.494674
449.20000000000005,4.816,1585347815.561559
449.6,4.816,1585347815.6286533
449.3,4.816,1585347815.6960425
449.20000000000005,4.816,1585347815.7630684
449.1,4.816,1585347815.8298838
449.20000000000005,4.816,1585347815.8984995
449.3,4.816,1585347815.9663413
449.3,4.816,1585347816.0334127
449.40000000000003,4.816,1585347816.1005065
449.1,4.816,1585347816.167665
449.6,4.816,1585347816.2342489
449.90000000000003,4.816,1585347816.301654
449.70000000000005,4.816,1585347816.3679395
449.3,4.816,1585347816.4352376
449.3,4.816,1585347816.5020099
449.1,4.816,1585347816.5692797
449.5,4.816,1585347816.636508
449.3,4.816,1585347816.703213
449.1,4.816,1585347816.7702994
449.5,4.816,1585347816.8374898
459.0,4.816,1585347816.9045975
510.3,4.816,1585347816.9723148
455.6,4.816,1585347817.0384133
449.3,4.816,1585347817.1057332
449.5,4.816,1585347817.1729405
450.0,4.816,1585347817.239655
449.40000000000003,4.816,1585347817.3069117
449.20000000000005,4.816,1585347817.3740613
449.3,4.816,1585347817.4407587
449.40000000000003,4.816,1585347817.507985
449.20000000000005,4.816,1585347817.5752318
449.3,4.816,1585347817.6423683
451.0,4.816,1585347817.7090604
449.40000000000003,4.816,1585347817.7763374
449.6,4.816,1585347817.8435364
449.3,4.816,1585347817.9107249
449.3,4.816,1585347817.9774904
449.3,4.816,1585347818.0448778
449.40000000000003,4.816,1585347818.1110733
449.6,4.816,1585347818.1790218
449.40000000000003,4.816,1585347818.2452145
449.20000000000005,4.816,1585347818.3124244
449.40000000000003,4.816,1585347818.3796933
449.5,4.816,1585347818.4465055
449.1,4.816,1585347818.5137274
449.40000000000003,4.816,1585347818.5808647
449.3,4.816,1585347818.6481144
449.40000000000003,4.816,1585347818.7150278
449.40000000000003,4.816,1585347818.7822402
449.3,4.816,1585347818.8494694
449.1,4.816,1585347818.916251
449.5,4.816,1585347818.9834247
449.20000000000005,4.816,1585347819.0505571
449.3,4.816,1585347819.1167078
450.1,4.816,1585347819.1845145
450.1,4.816,1585347819.2516978
449.5,4.816,1585347819.3177695
449.3,4.816,1585347819.3849719
449.6,4.816,1585347819.4528036
449.40000000000003,4.816,1585347819.5188181
449.3,4.816,1585347819.5860806
449.90000000000003,4.816,1585347819.6538982
502.90000000000003,4.816,1585347819.7200105
473.8,4.816,1585347819.7873447
449.6,4.816,1585347819.854511
449.3,4.816,1585347819.9212892
452.0,4.816,1585347819.9883068
449.1,4.816,1585347820.0556529
450.1,4.816,1585347820.1229322
449.40000000000003,4.816,1585347820.1897118
450.1,4.816,1585347820.2569609
450.0,4.816,1585347820.3242073
449.70000000000005,4.816,1585347820.3908927
451.40000000000003,4.816,1585347820.4580808
450.40000000000003,4.816,1585347820.5253878
451.20000000000005,4.816,1585347820.5926144
450.90000000000003,4.816,1585347820.659327
450.6,4.816,1585347820.7266612
450.90000000000003,4.816,1585347820.792612
450.70000000000005,4.816,1585347820.8597775
450.6,4.816,1585347820.927686
450.3,4.816,1585347820.9937546
450.3,4.816,1585347821.060958
450.3,4.816,1585347821.1288836
450.70000000000005,4.816,1585347821.195018
451.40000000000003,4.816,1585347821.2621906
451.20000000000005,4.816,1585347821.329445
450.1,4.816,1585347821.3962057
450.0,4.816,1585347821.4634345
450.0,4.816,1585347821.5306113
449.8,4.816,1585347821.5979497
449.8,4.816,1585347821.6647456
450.0,4.816,1585347821.7318985
450.0,4.816,1585347821.7991726
450.1,4.816,1585347821.8658328
450.40000000000003,4.816,1585347821.9330714
450.40000000000003,4.816,1585347822.0002375
450.5,4.816,1585347822.067509
450.40000000000003,4.816,1585347822.1341488
450.20000000000005,4.816,1585347822.201424
450.40000000000003,4.816,1585347822.2686665
450.40000000000003,4.816,1585347822.334822
449.90000000000003,4.816,1585347822.4026008
485.6,4.816,1585347822.4698167
492.5,4.816,1585347822.535956
450.1,4.816,1585347822.603795
450.40000000000003,4.816,1585347822.670888
450.40000000000003,4.816,1585347822.7368565
450.1,4.816,1585347822.8039975
450.70000000000005,4.816,1585347822.871851
450.5,4.816,1585347822.9380023
450.1,4.816,1585347823.0052867
450.1,4.816,1585347823.0724578
450.0,4.816,1585347823.139175
449.8,4.816,1585347823.2063863
450.3,4.816,1585347823.2734377
449.8,4.816,1585347823.3412411
450.70000000000005,4.816,1585347823.4073372
450.40000000000003,4.816,1585347823.4744873
449.8,4.816,1585347823.5415764
450.40000000000003,4.816,1585347823.6084642
450.20000000000005,4.816,1585347823.6757019
450.1,4.816,1585347823.7428563
450.40000000000003,4.816,1585347823.8100488
450.0,4.816,1585347823.8768103
450.0,4.816,1585347823.9440458
450.40000000000003,4.816,1585347824.0112665
450.70000000000005,4.816,1585347824.0779262
450.3,4.816,1585347824.145163
450.1,4.816,1585347824.2123258
450.6,4.816,1585347824.2794414
450.70000000000005,4.816,1585347824.3462086
450.6,4.816,1585347824.4134102
450.0,4.816,1585347824.4804873
449.90000000000003,4.816,1585347824.5479145
450.90000000000003,4.816,1585347824.6147637
450.40000000000003,4.816,1585347824.6819367
450.3,4.816,1585347824.749129
450.6,4.816,1585347824.8158584
449.90000000000003,4.816,1585347824.8830283
449.8,4.816,1585347824.9502318
450.20000000000005,4.816,1585347825.0163565
450.1,4.816,1585347825.0842485
450.3,4.816,1585347825.1514547
467.90000000000003,4.816,1585347825.21751
510.20000000000005,4.816,1585347825.2845645
450.1,4.816,1585347825.3524528
450.20000000000005,4.816,1585347825.419669
450.70000000000005,4.816,1585347825.4856899
450.0,4.816,1585347825.5535316
450.3,4.816,1585347825.6207938
450.40000000000003,4.816,1585347825.6868346
450.1,4.816,1585347825.7540898
450.1,4.816,1585347825.821934
450.1,4.816,1585347825.8879726
450.20000000000005,4.816,1585347825.9552367
450.40000000000003,4.816,1585347826.0225122
450.1,4.816,1585347826.0892503
450.5,4.816,1585347826.15651
450.70000000000005,4.816,1585347826.2237186
450.90000000000003,4.816,1585347826.2903254
450.8,4.816,1585347826.3575196
450.0,4.816,1585347826.4246254
450.40000000000003,4.816,1585347826.4917238
450.1,4.816,1585347826.558499
449.90000000000003,4.816,1585347826.6257002
450.1,4.816,1585347826.6927927
450.40000000000003,4.816,1585347826.7599766
450.1,4.816,1585347826.826769
450.3,4.816,1585347826.8938434
450.3,4.816,1585347826.961061
450.3,4.816,1585347827.0278213
450.8,4.816,1585347827.0950344
450.0,4.816,1585347827.1622
449.90000000000003,4.816,1585347827.229466
450.8,4.816,1585347827.296223
450.8,4.816,1585347827.363441
450.1,4.816,1585347827.4306395
450.20000000000005,4.816,1585347827.4979339
450.3,4.816,1585347827.5647874
450.1,4.816,1585347827.6319673
450.1,4.816,1585347827.6991131
450.40000000000003,4.816,1585347827.765817
450.3,4.816,1585347827.8330526
450.20000000000005,4.816,1585347827.9001925
450.1,4.816,1585347827.9662976
510.70000000000005,4.816,1585347828.034174
466.20000000000005,4.816,1585347828.100276
450.1,4.816,1585347828.167588
450.3,4.816,1585347828.2348232
450.8,4.816,1585347828.3015096
450.5,4.816,1585347828.3688347
450.1,4.816,1585347828.4361503
450.40000000000003,4.816,1585347828.5027838
451.40000000000003,4.816,1585347828.5702643
450.3,4.816,1585347828.636595
450.40000000000003,4.816,1585347828.7037146
450.3,4.816,1585347828.7715616
450.1,4.816,1585347828.8388643
452.0,4.816,1585347828.9051564
449.90000000000003,4.816,1585347828.97195
450.6,4.816,1585347829.0391726
450.0,4.816,1585347829.1064968
450.3,4.816,1585347829.1736631
449.90000000000003,4.816,1585347829.2402446
450.5,4.816,1585347829.307545
450.90000000000003,4.816,1585347829.3748462
450.40000000000003,4.816,1585347829.4420571
450.1,4.816,1585347829.5087988
450.0,4.816,1585347829.5761883
450.0,4.816,1585347829.6422534
450.3,4.816,1585347829.7094898
450.0,4.816,1585347829.7763212
450.0,4.816,1585347829.8434625
450.20000000000005,4.816,1585347829.910586
450.1,4.816,1585347829.9785483
450.3,4.816,1585347830.0448134
450.3,4.816,1585347830.1119733
450.5,4.816,1585347830.1791818
450.40000000000003,4.816,1585347830.2459755
450.6,4.816,1585347830.3130584
450.90000000000003,4.816,1585347830.3802688
450.40000000000003,4.816,1585347830.4475603
449.90000000000003,4.816,1585347830.5143187
450.1,4.816,1585347830.5814896
450.20000000000005,4.816,1585347830.6487513
450.0,4.816,1585347830.715539
493.90000000000003,4.816,1585347830.78268
484.40000000000003,4.816,1585347830.8499577
450.3,4.816,1585347830.9171517
450.1,4.816,1585347830.9839187
450.1,4.816,1585347831.0511293
450.6,4.816,1585347831.1171815
450.20000000000005,4.816,1585347831.184359
450.6,4.816,1585347831.2522407
450.40000000000003,4.816,1585347831.318297
450.70000000000005,4.816,1585347831.385648
450.0,4.816,1585347831.4534488
449.8,4.816,1585347831.519526
450.3,4.816,1585347831.5867994
450.40000000000003,4.816,1585347831.6540365
450.3,4.816,1585347831.7205791
450.1,4.816,1585347831.7879193
450.40000000000003,4.816,1585347831.8551483
450.3,4.816,1585347831.9222379
450.40000000000003,4.816,1585347831.9890392
450.1,4.816,1585347832.05634
450.0,4.816,1585347832.123481
450.5,4.816,1585347832.1901197
450.8,4.816,1585347832.2574413
450.3,4.816,1585347832.324549
450.3,4.816,1585347832.3917274
450.0,4.816,1585347832.4585257
